   -0.2960045837163338688924341E+00,    0.2899474386385655355624635E+00,,   -0.6070516881933922803682435E+00,   -0.1436291550596091592950643E-01,,   -0.3104684093798635302619005E+00,   -0.3042996465977926279222743E+00,
   -0.2959972139742745866897167E+00,    0.2898379296308206676258123E+00,,   -0.6071714932078045023899904E+00,   -0.1448503840081372118220315E-01,,   -0.3105857336814921154655167E+00,   -0.3043119864815629904697403E+00,
   -0.2959902763966706373821580E+00,    0.2897279969784051223413712E+00,,   -0.6072923275951360722046957E+00,   -0.1460719761035281227812277E-01,,   -0.3107035699163969155733867E+00,   -0.3043239343539754226952709E+00,
   -0.2959837709407864281274669E+00,    0.2896176405085286176266379E+00,,   -0.6074141920372166936203939E+00,   -0.1472939345880994177484524E-01,,   -0.3108219187362522006878862E+00,   -0.3043354903248555176631385E+00,
   -0.2959776975662702369618273E+00,    0.2895068600479055453966737E+00,,   -0.6075370872220382523209992E+00,   -0.1485162627096925369585279E-01,,   -0.3109407807959119196539177E+00,   -0.3043466545040134363375728E+00,
   -0.2959720562351009220947162E+00,    0.2893956554227437583115545E+00,,   -0.6076610138437281705137138E+00,   -0.1497389637217425018000938E-01,,   -0.3110601567533528566400491E+00,   -0.3043574270012481264302551E+00,
   -0.2959668469115861455520644E+00,    0.2892840264587514531591239E+00,,   -0.6077859726025387487879925E+00,   -0.1509620408833228788481051E-01,,   -0.3111800472695982477944199E+00,   -0.3043678079263475444449227E+00,
   -0.2959620695625044817234084E+00,    0.2891719729811269012920150E+00,,   -0.6079119642050248017994818E+00,   -0.1521854974592007359035506E-01,,   -0.3113004530088918642150020E+00,   -0.3043777973890919308352920E+00,
   -0.2959577241568283056949440E+00,    0.2890594948145576714715332E+00,,   -0.6080389893637647702462345E+00,   -0.1534093367198732793532656E-01,,   -0.3114213746386305103897030E+00,   -0.3043873954992565300514684E+00,
   -0.2959538106660133394143486E+00,    0.2889465917832192976000272E+00,,   -0.6081670487976467143198533E+00,   -0.1546335619416541740100968E-01,,   -0.3115428128292627718565200E+00,   -0.3043966023666143105863569E+00,
   -0.2959503290638334505047169E+00,    0.2888332637107780542784496E+00,,   -0.6082961432317048888762656E+00,   -0.1558581764066924169043205E-01,,   -0.3116647682544861908127132E+00,   -0.3044054181009369086652327E+00,
   -0.2959472793264108503308307E+00,    0.2887195104203784112861797E+00,,   -0.6084262733972654046965545E+00,   -0.1570831834030500528953667E-01,,   -0.3117872415910838412855810E+00,   -0.3044138428119982919817232E+00,
   -0.2959446614323741897578657E+00,    0.2886053317346504165641363E+00,,   -0.6085574400318591870018281E+00,   -0.1583085862247407549219247E-01,,   -0.3119102335191019648164001E+00,   -0.3044218766095776462776712E+00,
   -0.2959424753624784187877594E+00,    0.2884907274757023132316647E+00,,   -0.6086896438793019115109928E+00,   -0.1595343881718158662863516E-01,,   -0.3120337447217202964111493E+00,   -0.3044295196034609296553697E+00,
   -0.2959407211000915083332075E+00,    0.2883756974651192628300578E+00,,   -0.6088228856895980811714253E+00,   -0.1607605925503485799765713E-01,,   -0.3121577758853852913034643E+00,   -0.3044367719034420383117379E+00,
