  0.286000000000000     ,  5.152525888143259E-003,  5.152530973483314E-003
  0.287000000000000     ,  5.165385498847154E-003,  5.165390596879138E-003
  0.288000000000000     ,  5.178194129281525E-003,  5.178199239955122E-003
  0.289000000000000     ,  5.190951653030362E-003,  5.190956776295132E-003
  0.290000000000000     ,  5.203657944182054E-003,  5.203663079987434E-003
  0.291000000000000     ,  5.216312877330640E-003,  5.216318025625940E-003
  0.292000000000000     ,  5.228916327577038E-003,  5.228921488311447E-003
  0.293000000000000     ,  5.241468170530282E-003,  5.241473343652865E-003
  0.294000000000000     ,  5.253968282308748E-003,  5.253973467768449E-003
  0.295000000000000     ,  5.266416539541382E-003,  5.266421737287023E-003
  0.296000000000000     ,  5.278812819368908E-003,  5.278818029349188E-003
  0.297000000000000     ,  5.291156999445050E-003,  5.291162221608550E-003
  0.298000000000000     ,  5.303448957937735E-003,  5.303454192232914E-003
  0.299000000000000     ,  5.315688573530293E-003,  5.315693819905490E-003
  0.300000000000000     ,  5.327875725422660E-003,  5.327880983826096E-003
  0.301000000000000     ,  5.340010293332569E-003,  5.340015563712345E-003
  0.302000000000000     ,  5.352092157496731E-003,  5.352097439800831E-003
  0.303000000000000     ,  5.364121198672026E-003,  5.364126492848316E-003
  0.304000000000000     ,  5.376097298136674E-003,  5.376102604132902E-003
  0.305000000000000     ,  5.388020337691406E-003,  5.388025655455205E-003
  0.306000000000000     ,  5.399890199660639E-003,  5.399895529139524E-003
  0.307000000000000     ,  5.411706766893624E-003,  5.411712108034995E-003
  0.308000000000000     ,  5.423469922765614E-003,  5.423475275516757E-003
  0.309000000000000     ,  5.435179551179010E-003,  5.435184915487095E-003
  0.310000000000000     ,  5.446835536564509E-003,  5.446840912376591E-003
  0.311000000000000     ,  5.458437763882236E-003,  5.458443151145260E-003
  0.312000000000000     ,  5.469986118622893E-003,  5.469991517283689E-003
  0.313000000000000     ,  5.481480486808884E-003,  5.481485896814167E-003
  0.314000000000000     ,  5.492920754995431E-003,  5.492926176291809E-003
  0.315000000000000     ,  5.504306810271710E-003,  5.504312242805675E-003
  0.316000000000000     ,  5.515638540261949E-003,  5.515643983979885E-003
  0.317000000000000     ,  5.526915833126549E-003,  5.526921287974730E-003
  0.318000000000000     ,  5.538138577563183E-003,  5.538144043487770E-003
  0.319000000000000     ,  5.549306662807894E-003,  5.549312139754941E-003
  0.320000000000000     ,  5.560419978636187E-003,  5.560425466551639E-003
  0.321000000000000     ,  5.571478415364124E-003,  5.571483914193817E-003
  0.322000000000000     ,  5.582481863849399E-003,  5.582487373539062E-003
  0.323000000000000     ,  5.593430215492415E-003,  5.593435735987670E-003
  0.324000000000000     ,  5.604323362237363E-003,  5.604328893483725E-003
  0.325000000000000     ,  5.615161196573286E-003,  5.615166738516164E-003
  0.326000000000000     ,  5.625943611535129E-003,  5.625949164119826E-003
  0.327000000000000     ,  5.636670500704813E-003,  5.636676063876526E-003
  0.328000000000000     ,  5.647341758212269E-003,  5.647347331916093E-003
  0.329000000000000     ,  5.657957278736496E-003,  5.657962862917421E-003
  0.330000000000000     ,  5.668516957506592E-003,  5.668522552109504E-003
  0.331000000000000     ,  5.679020690302790E-003,  5.679026295272472E-003
  0.332000000000000     ,  5.689468373457489E-003,  5.689473988738622E-003
  0.333000000000000     ,  5.699859903856272E-003,  5.699865529393436E-003
  0.334000000000000     ,  5.710195178938931E-003,  5.710200814676605E-003
